transaction_id,customer_id,customer_name,age,gender,city,product_category,product_id,product_name,quantity,unit_price,total_price,discount_percent,final_amount,delivery_charge,payment_method,order_date,delivery_days,order_status,return_delivery_charge,order_source,sales_channel,rating,complaint_raised,month,month_name,year
TXN-10370,CUST-1139,Pradeep Pandey,52,Male,Bhopal,Fashion,PRD-201,Cotton Kurta,2,658.57,1317.14,10,1185.43,0,COD,2023-07-23,2,Returned,79,Mobile Web,Mobile Web,2.6,Yes,7,July,2023
TXN-13397,CUST-1139,Pradeep Pandey,52,Male,Bhopal,Fashion,PRD-203,Casual Jeans,2,1098.52,2197.04,25,1647.78,0,UPI,2023-07-28,4,Delivered,0,Mobile Web,Mobile Web,3.1,No,7,July,2023
TXN-17076,CUST-1139,Pradeep Pandey,52,Male,Bhopal,Fashion,PRD-203,Casual Jeans,2,1098.52,2197.04,25,1647.78,0,UPI,2023-07-28,4,Delivered,0,Mobile Web,Mobile Web,3.1,No,7,July,2023
TXN-09954,CUST-1139,Pradeep Pandey,52,Male,Bhopal,Electronics,PRD-101,boAt Earphones,2,1207.63,2415.26,15,2052.97,0,Wallet,2023-08-25,5,Delivered,0,Website,Website,4.2,No,8,August,2023
TXN-20729,CUST-1139,Pradeep Pandey,52,Male,Bhopal,Electronics,PRD-102,Realme Charger,1,577.46,577.46,0,577.46,49,COD,2023-09-08,4,Delivered,0,Mobile Web,Mobile Web,4.3,No,9,September,2023
TXN-18346,CUST-1139,Pradeep Pandey,52,Male,Bhopal,Fashion,PRD-201,Cotton Kurta,3,667.26,2001.78,10,1801.6,0,UPI,2023-10-09,4,Delivered,0,Facebook Ad,Mobile Web,3.3,No,10,October,2023
TXN-05685,CUST-1139,Pradeep Pandey,52,Male,Bhopal,Sports,PRD-405,Cosco Badminton Set,1,934.05,934.05,15,793.94,49,UPI,2023-10-27,2,Delivered,0,App,App,4.4,No,10,October,2023
TXN-00611,CUST-1139,Pradeep Pandey,52,Male,Bhopal,Sports,PRD-401,Kobo Yoga Mat,3,739.28,2217.84,20,1774.27,0,COD,2023-10-31,2,Delivered,0,App,App,4.3,No,10,October,2023
TXN-11320,CUST-1139,Pradeep Pandey,52,Male,Bhopal,Fashion,PRD-202,Silk Saree,2,2318.85,4637.7,15,3942.04,0,Debit Card,2023-11-10,3,Delivered,0,App,App,3.4,No,11,November,2023
TXN-05935,CUST-1139,Pradeep Pandey,52,Male,Bhopal,Fashion,PRD-204,Casual Shirt,2,538.95,1077.9,5,1024.01,0,UPI,2023-11-18,3,Delivered,0,Google Search,Website,3.4,No,11,November,2023
TXN-15294,CUST-1139,Pradeep Pandey,52,Male,Bhopal,Electronics,PRD-105,Noise Smartwatch,1,2088.22,2088.22,30,1461.75,0,Wallet,2023-11-18,3,Delivered,0,App,App,3.4,No,11,November,2023
TXN-10907,CUST-1139,Pradeep Pandey,52,Male,Bhopal,Electronics,PRD-101,boAt Earphones,5,968.63,4843.15,10,4358.84,0,Wallet,2023-11-19,4,Delivered,0,Mobile Web,Mobile Web,4.0,No,11,November,2023
TXN-05369,CUST-1139,Pradeep Pandey,52,Male,Bhopal,Electronics,PRD-101,boAt Earphones,3,1017.18,3051.54,5,2898.96,0,COD,2023-12-07,5,Delivered,0,Facebook Ad,Mobile Web,3.3,No,12,December,2023
TXN-08422,CUST-1139,Pradeep Pandey,52,Male,Bhopal,Electronics,PRD-101,boAt Earphones,3,1017.18,3051.54,5,2898.96,0,COD,2023-12-07,5,Delivered,0,Facebook Ad,Mobile Web,3.3,No,12,December,2023
TXN-12440,CUST-1139,Pradeep Pandey,52,Male,Bhopal,Electronics,PRD-101,boAt Earphones,3,1017.18,3051.54,5,2898.96,0,COD,2023-12-07,5,Delivered,0,Facebook Ad,Mobile Web,3.3,No,12,December,2023
TXN-16510,CUST-1139,Pradeep Pandey,52,Male,Bhopal,Electronics,PRD-103,MI Power Bank,1,1416.72,1416.72,30,991.7,49,COD,2023-12-07,3,Delivered,0,App,App,4.5,No,12,December,2023
TXN-13016,CUST-1139,Pradeep Pandey,52,Male,Bhopal,Electronics,PRD-104,Portronics Mouse,5,663.11,3315.55,0,3315.55,0,COD,2023-12-13,2,Delivered,0,App,App,5.0,No,12,December,2023
TXN-09803,CUST-1140,Ankit Chouhan,59,Male,Indore,Fashion,PRD-202,Silk Saree,1,2339.93,2339.93,20,1871.94,0,Debit Card,2023-01-04,4,Returned,79,App,App,1.8,Yes,1,January,2023
TXN-06432,CUST-1140,Ankit Chouhan,59,Male,Indore,Electronics,PRD-101,boAt Earphones,2,974.37,1948.74,10,1753.87,0,UPI,2023-01-06,3,Returned,79,App,App,2.6,Yes,1,January,2023
TXN-11785,CUST-1140,Ankit Chouhan,59,Male,Indore,Sports,PRD-402,Kore Dumbbells,3,822.68,2468.04,5,2344.64,0,COD,2023-02-19,2,Delivered,0,App,App,4.5,No,2,February,2023
TXN-06680,CUST-1140,Ankit Chouhan,59,Male,Indore,Electronics,PRD-106,Zebronics Keyboard,2,910.83,1821.66,0,1821.66,0,Credit Card,2023-02-20,4,Delivered,0,App,App,4.3,No,2,February,2023
TXN-11330,CUST-1140,Ankit Chouhan,59,Male,Indore,Sports,PRD-402,Kore Dumbbells,2,1239.24,2478.48,5,2354.56,0,Wallet,2023-03-02,2,Delivered,0,Website,Website,4.1,No,3,March,2023
TXN-14929,CUST-1140,Ankit Chouhan,59,Male,Indore,Sports,PRD-402,Kore Dumbbells,2,1239.24,2478.48,5,2354.56,0,Wallet,2023-03-02,2,Delivered,0,Website,Website,4.1,No,3,March,2023
TXN-18970,CUST-1140,Ankit Chouhan,59,Male,Indore,Sports,PRD-402,Kore Dumbbells,1,1357.18,1357.18,5,1289.32,0,Credit Card,2023-03-05,2,Delivered,0,Website,Website,4.6,No,3,March,2023
TXN-20082,CUST-1140,Ankit Chouhan,59,Male,Indore,Sports,PRD-402,Kore Dumbbells,1,1357.18,1357.18,5,1289.32,0,Credit Card,2023-03-05,2,Delivered,0,Website,Website,4.6,No,3,March,2023
TXN-20391,CUST-1140,Ankit Chouhan,59,Male,Indore,Electronics,PRD-102,Realme Charger,5,488.15,2440.75,15,2074.64,0,UPI,2023-03-28,2,Delivered,0,Facebook Ad,Mobile Web,4.7,No,3,March,2023
TXN-00534,CUST-1140,Ankit Chouhan,59,Male,Indore,Fashion,PRD-201,Cotton Kurta,1,828.6,828.6,15,704.31,49,Debit Card,2023-03-30,3,Delivered,0,Website,Website,4.0,No,3,March,2023
TXN-16018,CUST-1140,Ankit Chouhan,59,Male,Indore,Fashion,PRD-201,Cotton Kurta,1,828.6,828.6,15,704.31,49,Debit Card,2023-03-30,3,Delivered,0,Website,Website,4.0,No,3,March,2023
TXN-20144,CUST-1140,Ankit Chouhan,59,Male,Indore,Electronics,PRD-101,boAt Earphones,1,888.51,888.51,5,844.08,49,UPI,2023-04-09,4,Returned,79,Mobile Web,Mobile Web,2.8,Yes,4,April,2023
TXN-14178,CUST-1140,Ankit Chouhan,59,Male,Indore,Beauty,PRD-307,Dove Shampoo,1,327.0,327.0,15,277.95,49,COD,2023-05-03,4,Delivered,0,Instagram Ad,App,4.8,No,5,May,2023
TXN-02221,CUST-1140,Ankit Chouhan,59,Male,Indore,Sports,PRD-403,SG Cricket Bat,2,1737.26,3474.52,10,3127.07,0,Wallet,2023-05-13,3,Returned,79,App,App,2.6,Yes,5,May,2023
TXN-08972,CUST-1140,Ankit Chouhan,59,Male,Indore,Sports,PRD-403,SG Cricket Bat,2,1737.26,3474.52,10,3127.07,0,Wallet,2023-05-13,3,Returned,79,App,App,2.6,Yes,5,May,2023
TXN-00597,CUST-1140,Ankit Chouhan,59,Male,Indore,Beauty,PRD-302,Himalaya Face Wash,1,258.71,258.71,5,245.77,49,Credit Card,2023-05-19,2,Returned,79,Instagram Ad,App,1.5,Yes,5,May,2023
TXN-15118,CUST-1140,Ankit Chouhan,59,Male,Indore,Electronics,PRD-105,Noise Smartwatch,5,2756.76,13783.8,15,11716.23,0,UPI,2023-05-20,3,Cancelled,0,Mobile Web,Mobile Web,,No,5,May,2023
TXN-13899,CUST-1140,Ankit Chouhan,59,Male,Indore,Sports,PRD-403,SG Cricket Bat,2,1724.41,3448.82,0,3448.82,0,Debit Card,2023-05-21,1,Delivered,0,Facebook Ad,Mobile Web,4.1,No,5,May,2023
TXN-02957,CUST-1140,Ankit Chouhan,59,Male,Indore,Electronics,PRD-101,boAt Earphones,1,1038.28,1038.28,5,986.37,49,UPI,2023-06-02,2,Delivered,0,Facebook Ad,Mobile Web,3.9,No,6,June,2023
TXN-19917,CUST-1140,Ankit Chouhan,59,Male,Indore,Electronics,PRD-104,Portronics Mouse,1,722.79,722.79,5,686.65,49,COD,2023-06-02,4,Delivered,0,Friend Referral,App,3.9,No,6,June,2023
TXN-17990,CUST-1140,Ankit Chouhan,59,Male,Indore,Electronics,PRD-105,Noise Smartwatch,3,2762.33,8286.99,15,7043.94,0,UPI,2023-06-04,2,Delivered,0,App,App,4.2,No,6,June,2023
TXN-19263,CUST-1140,Ankit Chouhan,59,Male,Indore,Fashion,PRD-201,Cotton Kurta,2,722.94,1445.88,10,1301.29,0,Wallet,2023-06-04,4,Delivered,0,App,App,4.5,No,6,June,2023
TXN-15881,CUST-1140,Ankit Chouhan,59,Male,Indore,Fashion,PRD-203,Casual Jeans,2,872.91,1745.82,20,1396.66,0,UPI,2023-07-17,3,Delivered,0,App,App,3.5,No,7,July,2023
TXN-03892,CUST-1140,Ankit Chouhan,59,Male,Indore,Electronics,PRD-103,MI Power Bank,1,1021.46,1021.46,10,919.31,49,Credit Card,2023-07-21,4,Delivered,0,Website,Website,4.4,No,7,July,2023
TXN-13599,CUST-1140,Ankit Chouhan,59,Male,Indore,Beauty,PRD-302,Himalaya Face Wash,1,263.44,263.44,0,263.44,49,Wallet,2023-07-22,2,Delivered,0,Google Search,Website,4.6,No,7,July,2023
TXN-04125,CUST-1140,Ankit Chouhan,59,Male,Indore,Sports,PRD-402,Kore Dumbbells,1,1353.81,1353.81,10,1218.43,0,Credit Card,2023-07-24,2,Delivered,0,App,App,4.9,No,7,July,2023
TXN-11975,CUST-1140,Ankit Chouhan,59,Male,Indore,Sports,PRD-402,Kore Dumbbells,1,1353.81,1353.81,10,1218.43,0,Credit Card,2023-07-24,2,Delivered,0,App,App,4.9,No,7,July,2023
TXN-17481,CUST-1140,Ankit Chouhan,59,Male,Indore,Sports,PRD-402,Kore Dumbbells,1,1353.81,1353.81,10,1218.43,0,Credit Card,2023-07-24,2,Delivered,0,App,App,4.9,No,7,July,2023
TXN-07541,CUST-1140,Ankit Chouhan,59,Male,Indore,Electronics,PRD-106,Zebronics Keyboard,1,802.8,802.8,15,682.38,49,Credit Card,2023-08-10,2,Cancelled,0,App,App,,No,8,August,2023
TXN-20247,CUST-1140,Ankit Chouhan,59,Male,Indore,Sports,PRD-403,SG Cricket Bat,1,1865.0,1865.0,10,1678.5,0,Debit Card,2023-08-26,1,Delivered,0,App,App,4.5,No,8,August,2023
TXN-01562,CUST-1140,Ankit Chouhan,59,Male,Indore,Electronics,PRD-103,MI Power Bank,1,1147.36,1147.36,5,1089.99,0,UPI,2023-09-07,1,Delivered,0,Website,Website,3.9,No,9,September,2023
TXN-04573,CUST-1140,Ankit Chouhan,59,Male,Indore,Sports,PRD-401,Kobo Yoga Mat,1,700.22,700.22,20,560.18,49,COD,2023-09-10,4,Delivered,0,App,App,3.9,No,9,September,2023
TXN-17672,CUST-1140,Ankit Chouhan,59,Male,Indore,Sports,PRD-401,Kobo Yoga Mat,1,700.22,700.22,20,560.18,49,COD,2023-09-10,4,Delivered,0,App,App,3.9,No,9,September,2023
TXN-14240,CUST-1140,Ankit Chouhan,59,Male,Indore,Fashion,PRD-202,Silk Saree,1,1525.28,1525.28,20,1220.22,0,UPI,2023-09-18,1,Cancelled,0,Instagram Ad,App,,No,9,September,2023
TXN-11149,CUST-1140,Ankit Chouhan,59,Male,Indore,Sports,PRD-401,Kobo Yoga Mat,2,907.34,1814.68,5,1723.95,0,Credit Card,2023-09-23,3,Delivered,0,Mobile Web,Mobile Web,3.5,No,9,September,2023
TXN-20185,CUST-1140,Ankit Chouhan,59,Male,Indore,Electronics,PRD-106,Zebronics Keyboard,2,855.87,1711.74,15,1454.98,0,UPI,2023-10-08,2,Delivered,0,App,App,4.2,No,10,October,2023
TXN-11651,CUST-1140,Ankit Chouhan,59,Male,Indore,Fashion,PRD-204,Casual Shirt,1,787.37,787.37,10,708.63,49,Wallet,2023-10-12,2,Delivered,0,Instagram Ad,App,4.2,No,10,October,2023
TXN-13543,CUST-1140,Ankit Chouhan,59,Male,Indore,Fashion,PRD-202,Silk Saree,2,1702.62,3405.24,30,2383.67,0,Debit Card,2023-11-03,4,Delivered,0,Google Search,Website,3.0,No,11,November,2023
TXN-00681,CUST-1140,Ankit Chouhan,59,Male,Indore,Electronics,PRD-105,Noise Smartwatch,2,3299.15,6598.3,15,5608.56,0,Credit Card,2023-11-12,2,Delivered,0,Website,Website,4.0,No,11,November,2023
TXN-12003,CUST-1140,Ankit Chouhan,59,Male,Indore,Electronics,PRD-105,Noise Smartwatch,1,2445.54,2445.54,15,2078.71,0,UPI,2023-11-12,4,Delivered,0,App,App,3.1,No,11,November,2023
TXN-02854,CUST-1140,Ankit Chouhan,59,Male,Indore,Electronics,PRD-101,boAt Earphones,4,936.84,3747.36,0,3747.36,0,UPI,2023-11-18,3,Delivered,0,App,App,4.7,No,11,November,2023
TXN-07227,CUST-1140,Ankit Chouhan,59,Male,Indore,Electronics,PRD-101,boAt Earphones,4,936.84,3747.36,0,3747.36,0,UPI,2023-11-18,3,Delivered,0,App,App,4.7,No,11,November,2023
TXN-02550,CUST-1140,Ankit Chouhan,59,Male,Indore,Sports,PRD-404,Nivia Football,1,851.3,851.3,0,851.3,49,Credit Card,2023-11-21,4,Delivered,0,Instagram Ad,App,3.8,No,11,November,2023
TXN-17924,CUST-1140,Ankit Chouhan,59,Male,Indore,Sports,PRD-403,SG Cricket Bat,1,1679.61,1679.61,20,1343.69,0,UPI,2023-11-29,2,Delivered,0,Mobile Web,Mobile Web,4.2,No,11,November,2023
TXN-00875,CUST-1140,Ankit Chouhan,59,Male,Indore,Electronics,PRD-105,Noise Smartwatch,2,2637.12,5274.24,15,4483.1,0,COD,2023-12-05,4,Delivered,0,App,App,3.1,No,12,December,2023
TXN-11466,CUST-1140,Ankit Chouhan,59,Male,Indore,Electronics,PRD-105,Noise Smartwatch,2,2637.12,5274.24,15,4483.1,0,COD,2023-12-05,4,Delivered,0,App,App,3.1,No,12,December,2023
TXN-07723,CUST-1140,Ankit Chouhan,59,Male,Indore,Sports,PRD-407,Boldfit Gym Gloves,3,419.53,1258.59,10,1132.73,0,COD,2023-12-11,4,Delivered,0,App,App,3.1,No,12,December,2023
TXN-01823,CUST-1140,Ankit Chouhan,59,Male,Indore,Sports,PRD-402,Kore Dumbbells,2,989.8,1979.6,25,1484.7,0,UPI,2023-12-18,3,Delivered,0,App,App,4.3,No,12,December,2023
TXN-04519,CUST-1140,Ankit Chouhan,59,Male,Indore,Sports,PRD-402,Kore Dumbbells,2,989.8,1979.6,25,1484.7,0,UPI,2023-12-18,3,Delivered,0,App,App,4.3,No,12,December,2023
TXN-05391,CUST-1140,Ankit Chouhan,59,Male,Indore,Electronics,PRD-103,MI Power Bank,1,1073.88,1073.88,10,966.49,49,UPI,2023-12-21,2,Delivered,0,App,App,4.3,No,12,December,2023
TXN-16156,CUST-1140,Ankit Chouhan,59,Male,Indore,Electronics,PRD-101,boAt Earphones,1,1153.3,1153.3,0,1153.3,0,Debit Card,2023-12-30,2,Delivered,0,Instagram Ad,App,3.9,No,12,December,2023
TXN-03706,CUST-1141,Pooja Singh,45,Female,Ujjain,Beauty,PRD-307,Dove Shampoo,4,354.21,1416.84,0,1416.84,0,Credit Card,2023-01-15,8,Delivered,0,Instagram Ad,App,2.9,No,1,January,2023
TXN-17710,CUST-1141,Pooja Singh,45,Female,Ujjain,Beauty,PRD-304,Maybelline Foundation,1,675.87,675.87,0,675.87,49,UPI,2023-01-18,5,Returned,79,App,App,2.2,Yes,1,January,2023
TXN-09616,CUST-1141,Pooja Singh,45,Female,Ujjain,Beauty,PRD-303,Nivea Body Lotion,2,421.83,843.66,15,717.11,49,COD,2023-01-23,6,Delivered,0,Facebook Ad,Mobile Web,,No,1,January,2023
TXN-20538,CUST-1141,Pooja Singh,45,Female,Ujjain,Sports,PRD-401,Kobo Yoga Mat,2,742.23,1484.46,15,1261.79,0,UPI,2023-02-02,5,Returned,79,Mobile Web,Mobile Web,1.1,No,2,February,2023
TXN-20970,CUST-1141,Pooja Singh,45,Female,Ujjain,Sports,PRD-401,Kobo Yoga Mat,2,742.23,1484.46,15,1261.79,0,UPI,2023-02-02,5,Returned,79,Mobile Web,Mobile Web,1.1,No,2,February,2023
TXN-09664,CUST-1141,Pooja Singh,45,Female,Ujjain,Electronics,PRD-101,boAt Earphones,1,860.61,860.61,25,645.46,49,COD,2023-02-07,5,Delivered,0,Mobile Web,Mobile Web,3.8,No,2,February,2023
TXN-07577,CUST-1141,Pooja Singh,45,Female,Ujjain,Electronics,PRD-105,Noise Smartwatch,1,2469.85,2469.85,0,2469.85,0,COD,2023-02-14,4,Delivered,0,App,App,3.1,No,2,February,2023
TXN-08456,CUST-1141,Pooja Singh,45,Female,Ujjain,Electronics,PRD-105,Noise Smartwatch,1,2667.07,2667.07,0,2667.07,0,Wallet,2023-03-22,8,Returned,79,App,App,1.5,Yes,3,March,2023
TXN-15417,CUST-1141,Pooja Singh,45,Female,Ujjain,Electronics,PRD-105,Noise Smartwatch,1,2667.07,2667.07,0,2667.07,0,Wallet,2023-03-22,8,Returned,79,App,App,1.5,Yes,3,March,2023
TXN-18110,CUST-1141,Pooja Singh,45,Female,Ujjain,Fashion,PRD-207,Sports Shoes,2,1294.4,2588.8,10,2329.92,0,UPI,2023-03-22,6,Delivered,0,App,App,2.6,Yes,3,March,2023
TXN-01104,CUST-1141,Pooja Singh,45,Female,Ujjain,Fashion,PRD-201,Cotton Kurta,2,935.29,1870.58,0,1870.58,0,Credit Card,2023-04-02,5,Delivered,0,App,App,4.6,No,4,April,2023
TXN-18240,CUST-1141,Pooja Singh,45,Female,Ujjain,Fashion,PRD-202,Silk Saree,1,1637.29,1637.29,0,1637.29,0,COD,2023-04-06,8,Delivered,0,App,App,3.0,No,4,April,2023
TXN-20096,CUST-1141,Pooja Singh,45,Female,Ujjain,Fashion,PRD-204,Casual Shirt,1,538.82,538.82,0,538.82,49,Debit Card,2023-04-16,8,Delivered,0,App,App,3.6,No,4,April,2023
TXN-19294,CUST-1141,Pooja Singh,45,Female,Ujjain,Sports,PRD-402,Kore Dumbbells,2,1362.06,2724.12,0,2724.12,0,COD,2023-05-10,5,Delivered,0,App,App,3.9,Yes,5,May,2023
TXN-17275,CUST-1141,Pooja Singh,45,Female,Ujjain,Fashion,PRD-207,Sports Shoes,1,1787.07,1787.07,20,1429.66,0,UPI,2023-05-13,8,Delivered,0,Instagram Ad,App,3.2,No,5,May,2023
TXN-04439,CUST-1141,Pooja Singh,45,Female,Ujjain,Fashion,PRD-201,Cotton Kurta,3,689.21,2067.63,10,1860.87,0,COD,2023-05-24,6,Delivered,0,Website,Website,3.4,No,5,May,2023
TXN-11391,CUST-1141,Pooja Singh,45,Female,Ujjain,Fashion,PRD-202,Silk Saree,1,1525.98,1525.98,20,1220.78,0,UPI,2023-06-05,8,Returned,79,App,App,2.6,Yes,6,June,2023
TXN-13584,CUST-1141,Pooja Singh,45,Female,Ujjain,Fashion,PRD-201,Cotton Kurta,1,790.85,790.85,10,711.76,49,UPI,2023-06-13,4,Delivered,0,App,App,4.3,No,6,June,2023
TXN-11397,CUST-1141,Pooja Singh,45,Female,Ujjain,Fashion,PRD-203,Casual Jeans,2,982.63,1965.26,0,1965.26,0,UPI,2023-06-22,6,Delivered,0,Website,Website,3.5,No,6,June,2023
TXN-17479,CUST-1141,Pooja Singh,45,Female,Ujjain,Fashion,PRD-203,Casual Jeans,2,982.63,1965.26,0,1965.26,0,UPI,2023-06-22,6,Delivered,0,Website,Website,3.5,No,6,June,2023
TXN-13063,CUST-1141,Pooja Singh,45,Female,Ujjain,Fashion,PRD-203,Casual Jeans,4,1293.78,5175.12,10,4657.61,0,Debit Card,2023-07-03,8,Delivered,0,Instagram Ad,App,3.1,No,7,July,2023
TXN-18365,CUST-1141,Pooja Singh,45,Female,Ujjain,Fashion,PRD-203,Casual Jeans,2,1017.49,2034.98,30,1424.49,0,Credit Card,2023-07-04,4,Delivered,0,Friend Referral,App,4.0,No,7,July,2023
TXN-09536,CUST-1141,Pooja Singh,45,Female,Ujjain,Fashion,PRD-203,Casual Jeans,1,979.03,979.03,5,930.08,49,UPI,2023-07-16,7,Delivered,0,Website,Website,3.7,No,7,July,2023
TXN-01651,CUST-1141,Pooja Singh,45,Female,Ujjain,Electronics,PRD-101,boAt Earphones,2,1186.4,2372.8,0,2372.8,0,Debit Card,2023-08-06,6,Delivered,0,App,App,3.5,No,8,August,2023
TXN-03084,CUST-1141,Pooja Singh,45,Female,Ujjain,Electronics,PRD-101,boAt Earphones,2,1186.4,2372.8,0,2372.8,0,Debit Card,2023-08-06,6,Delivered,0,App,App,3.5,No,8,August,2023
TXN-01267,CUST-1141,Pooja Singh,45,Female,Ujjain,Beauty,PRD-306,Garnier Sunscreen,1,370.65,370.65,0,370.65,49,COD,2023-08-07,6,Delivered,0,Friend Referral,App,2.8,No,8,August,2023
TXN-12564,CUST-1141,Pooja Singh,45,Female,Ujjain,Electronics,PRD-105,Noise Smartwatch,3,2445.23,7335.69,0,7335.69,0,COD,2023-08-09,4,Delivered,0,Website,Website,4.5,No,8,August,2023
TXN-20543,CUST-1141,Pooja Singh,45,Female,Ujjain,Beauty,PRD-301,Lakme Lipstick,1,326.36,326.36,10,293.72,49,COD,2023-08-24,6,Delivered,0,Instagram Ad,App,2.3,Yes,8,August,2023
TXN-11056,CUST-1141,Pooja Singh,45,Female,Ujjain,Beauty,PRD-303,Nivea Body Lotion,1,437.06,437.06,25,327.8,49,Debit Card,2023-09-03,6,Cancelled,0,App,App,,No,9,September,2023
TXN-16586,CUST-1141,Pooja Singh,45,Female,Ujjain,Beauty,PRD-301,Lakme Lipstick,2,359.51,719.02,5,683.07,49,Debit Card,2023-09-03,5,Delivered,0,Facebook Ad,Mobile Web,3.4,Yes,9,September,2023
TXN-18577,CUST-1141,Pooja Singh,45,Female,Ujjain,Beauty,PRD-303,Nivea Body Lotion,1,437.06,437.06,25,327.8,49,Debit Card,2023-09-03,6,Cancelled,0,App,App,,No,9,September,2023
TXN-20681,CUST-1141,Pooja Singh,45,Female,Ujjain,Beauty,PRD-301,Lakme Lipstick,2,359.51,719.02,5,683.07,49,Debit Card,2023-09-03,5,Delivered,0,Facebook Ad,Mobile Web,3.4,Yes,9,September,2023
TXN-10544,CUST-1141,Pooja Singh,45,Female,Ujjain,Beauty,PRD-302,Himalaya Face Wash,1,282.21,282.21,5,268.1,49,UPI,2023-09-04,5,Delivered,0,App,App,3.1,No,9,September,2023
TXN-20551,CUST-1141,Pooja Singh,45,Female,Ujjain,Fashion,PRD-201,Cotton Kurta,3,955.16,2865.48,20,2292.38,0,UPI,2023-09-05,5,Delivered,0,App,App,4.3,No,9,September,2023
TXN-05220,CUST-1141,Pooja Singh,45,Female,Ujjain,Beauty,PRD-306,Garnier Sunscreen,2,362.23,724.46,5,688.24,49,COD,2023-09-08,8,Delivered,0,App,App,,No,9,September,2023
TXN-13816,CUST-1141,Pooja Singh,45,Female,Ujjain,Beauty,PRD-306,Garnier Sunscreen,2,362.23,724.46,5,688.24,49,COD,2023-09-08,8,Delivered,0,App,App,2.4,No,9,September,2023
TXN-16248,CUST-1141,Pooja Singh,45,Female,Ujjain,Beauty,PRD-306,Garnier Sunscreen,2,362.23,724.46,5,688.24,49,COD,2023-09-08,8,Delivered,0,App,App,2.4,No,9,September,2023
TXN-08798,CUST-1141,Pooja Singh,45,Female,Ujjain,Electronics,PRD-105,Noise Smartwatch,1,2964.79,2964.79,20,2371.83,0,UPI,2023-09-13,7,Delivered,0,App,App,2.9,No,9,September,2023
TXN-15018,CUST-1141,Pooja Singh,45,Female,Ujjain,Electronics,PRD-103,MI Power Bank,4,1484.55,5938.2,25,4453.65,0,COD,2023-09-15,6,Delivered,0,Mobile Web,Mobile Web,3.8,No,9,September,2023
TXN-18969,CUST-1141,Pooja Singh,45,Female,Ujjain,Fashion,PRD-203,Casual Jeans,1,998.97,998.97,5,949.02,49,Wallet,2023-09-20,4,Delivered,0,Facebook Ad,Mobile Web,4.6,No,9,September,2023
TXN-05304,CUST-1141,Pooja Singh,45,Female,Ujjain,Fashion,PRD-201,Cotton Kurta,1,903.76,903.76,0,903.76,49,COD,2023-09-24,5,Delivered,0,Facebook Ad,Mobile Web,4.1,No,9,September,2023
TXN-06097,CUST-1141,Pooja Singh,45,Female,Ujjain,Fashion,PRD-202,Silk Saree,1,2973.87,2973.87,10,2676.48,0,UPI,2023-10-06,6,Delivered,0,Mobile Web,Mobile Web,2.5,No,10,October,2023
TXN-13322,CUST-1141,Pooja Singh,45,Female,Ujjain,Fashion,PRD-201,Cotton Kurta,2,557.85,1115.7,10,1004.13,0,COD,2023-10-15,4,Delivered,0,Instagram Ad,App,3.7,No,10,October,2023
TXN-17173,CUST-1141,Pooja Singh,45,Female,Ujjain,Electronics,PRD-101,boAt Earphones,3,1040.44,3121.32,20,2497.06,0,Debit Card,2023-11-07,6,Delivered,0,Mobile Web,Mobile Web,2.0,No,11,November,2023
TXN-15464,CUST-1141,Pooja Singh,45,Female,Ujjain,Electronics,PRD-101,boAt Earphones,-1,1254.47,1254.47,15,1066.3,0,Wallet,2023-11-15,4,Delivered,0,Website,Website,3.5,No,11,November,2023
TXN-06256,CUST-1141,Pooja Singh,45,Female,Ujjain,Electronics,PRD-105,Noise Smartwatch,4,2400.57,9602.28,5,9122.17,0,COD,2023-11-17,6,Delivered,0,App,App,2.3,No,11,November,2023
TXN-01482,CUST-1141,Pooja Singh,45,Female,Ujjain,Beauty,PRD-302,Himalaya Face Wash,1,292.21,292.21,10,262.99,49,UPI,2023-11-18,6,Delivered,0,Mobile Web,Mobile Web,2.1,Yes,11,November,2023
TXN-08496,CUST-1141,Pooja Singh,45,Female,Ujjain,Beauty,PRD-302,Himalaya Face Wash,1,292.21,292.21,10,262.99,49,UPI,2023-11-18,6,Delivered,0,Mobile Web,Mobile Web,2.1,Yes,11,November,2023
TXN-15475,CUST-1141,Pooja Singh,45,Female,Ujjain,Beauty,PRD-301,Lakme Lipstick,1,365.01,365.01,10,328.51,49,COD,2023-12-15,8,Delivered,0,Friend Referral,App,3.7,No,12,December,2023
TXN-20762,CUST-1141,Pooja Singh,45,Female,Ujjain,Electronics,PRD-101,boAt Earphones,3,1117.41,3352.23,0,3352.23,0,Debit Card,2023-12-15,7,Cancelled,0,App,App,,No,12,December,2023
TXN-03010,CUST-1141,Pooja Singh,45,Female,Ujjain,Fashion,PRD-203,Casual Jeans,2,934.24,1868.48,0,1868.48,0,Wallet,2023-12-21,7,Delivered,0,Mobile Web,Mobile Web,3.1,No,12,December,2023
TXN-03937,CUST-1142,Vivek Soni,29,Male,Jabalpur,Electronics,PRD-103,MI Power Bank,3,1110.76,3332.28,0,3332.28,0,COD,2023-02-01,5,Delivered,0,App,App,3.9,No,2,February,2023
TXN-03560,CUST-1142,Vivek Soni,29,Male,Jabalpur,Electronics,PRD-101,boAt Earphones,1,1245.87,1245.87,10,1121.28,0,UPI,2023-02-09,7,Delivered,0,Google Search,Website,2.1,No,2,February,2023
